sale_id,chassis_number,dealer_id,customer_id,sale_date,month,quarter,year,final_sale_price_inr,days_to_sell,discount_given_inr,finance_taken,exchange_vehicle,model_code,variant_id
SAL000232,VIN0000233,DLR011,CUST07752,2025-06-10,6,1,2025,1042776,68,22422,0,1,Ignis,Delta
SAL000233,VIN0000234,DLR018,CUST03326,2025-06-10,6,1,2025,1214769,46,44272,1,1,Celerio,AT
SAL000234,VIN0000235,DLR020,CUST18636,2025-01-10,1,1,2025,1167563,28,14058,1,1,Brezza,Alpha
SAL000235,VIN0000236,DLR024,CUST18854,2025-06-02,6,1,2025,556020,63,44248,0,0,Swift,MT
SAL000236,VIN0000237,DLR030,CUST13654,2025-12-01,12,1,2025,1345937,58,30368,0,0,Ertiga,AGS
SAL000237,VIN0000238,DLR016,CUST05471,2025-08-11,8,1,2025,671922,16,23543,0,0,Brezza,ZXI
SAL000238,VIN0000239,DLR028,CUST15239,2025-05-07,5,1,2025,1213958,24,31944,1,0,Swift,MT
SAL000239,VIN0000240,DLR019,CUST14429,2025-03-24,3,1,2025,992251,46,11421,0,1,Alto,VXI
SAL000240,VIN0000241,DLR025,CUST16732,2025-06-27,6,1,2025,659251,40,31310,1,0,Alto,MT
SAL000241,VIN0000242,DLR016,CUST24283,2025-04-01,4,1,2025,1148254,47,30672,0,1,Dzire,AGS
SAL000242,VIN0000243,DLR001,CUST13674,2025-07-02,7,1,2025,1142638,58,26959,1,0,Swift,Delta
SAL000243,VIN0000244,DLR012,CUST10246,2025-02-10,2,1,2025,608607,26,43940,1,1,Brezza,LXI
SAL000244,VIN0000245,DLR019,CUST14266,2025-02-12,2,1,2025,767221,45,33319,1,0,Dzire,AGS
SAL000245,VIN0000246,DLR004,CUST23218,2025-03-11,3,1,2025,872458,26,32478,1,0,Baleno,Alpha
SAL000246,VIN0000247,DLR005,CUST05687,2025-02-21,2,1,2025,838250,45,22094,1,0,Swift,Alpha
SAL000247,VIN0000248,DLR022,CUST00371,2025-10-11,10,1,2025,929589,45,18276,1,0,Baleno,ZXI
SAL000248,VIN0000249,DLR003,CUST04966,2025-10-26,10,1,2025,513673,35,44494,1,1,Brezza,LXI
SAL000249,VIN0000250,DLR005,CUST08734,2025-11-24,11,1,2025,739016,23,42617,0,1,Ertiga,VXI
SAL000250,VIN0000251,DLR015,CUST17487,2025-01-02,1,1,2025,791801,88,5930,1,0,Celerio,MT
SAL000251,VIN0000252,DLR016,CUST07082,2025-02-21,2,1,2025,807933,41,15018,1,0,Grand Vitara,MT
SAL000252,VIN0000253,DLR005,CUST11648,2025-07-25,7,1,2025,1288222,44,13839,1,0,Dzire,Delta
SAL000253,VIN0000254,DLR023,CUST18472,2025-10-24,10,1,2025,1141333,50,32719,0,0,Swift,AT
SAL000254,VIN0000255,DLR008,CUST20426,2025-10-14,10,1,2025,1386898,46,9876,0,0,Swift,MT
SAL000255,VIN0000256,DLR025,CUST21989,2025-11-28,11,1,2025,848724,37,27354,0,0,Ertiga,Delta
SAL000256,VIN0000257,DLR029,CUST02673,2025-12-17,12,1,2025,622182,41,29855,1,1,Swift,LXI
SAL000257,VIN0000258,DLR019,CUST03563,2025-07-28,7,1,2025,802858,39,31439,0,0,Swift,LXI
SAL000258,VIN0000259,DLR021,CUST16832,2025-08-17,8,1,2025,1175594,68,41895,1,0,Ertiga,ZXI
SAL000259,VIN0000260,DLR010,CUST19906,2025-10-15,10,1,2025,1201515,51,10798,1,0,Ignis,VXI
SAL000260,VIN0000261,DLR025,CUST20434,2025-02-27,2,1,2025,791001,25,26059,1,0,Baleno,ZXI
SAL000261,VIN0000262,DLR029,CUST11595,2025-06-03,6,1,2025,597633,45,38965,1,0,Baleno,LXI
SAL000262,VIN0000263,DLR022,CUST06836,2025-04-04,4,1,2025,1342628,26,33924,1,1,Baleno,Delta
SAL000263,VIN0000264,DLR030,CUST01005,2025-01-27,1,1,2025,693180,44,31759,1,1,Alto,LXI
SAL000264,VIN0000265,DLR008,CUST11826,2025-08-23,8,1,2025,757040,45,18202,1,1,Brezza,MT
SAL000265,VIN0000266,DLR006,CUST15429,2025-08-16,8,1,2025,1191683,40,26417,0,0,Brezza,ZXI
SAL000266,VIN0000267,DLR019,CUST03451,2025-12-02,12,1,2025,694842,21,15013,1,0,Grand Vitara,ZXI
SAL000267,VIN0000268,DLR004,CUST06768,2025-06-16,6,1,2025,677035,74,5352,1,1,Celerio,AT
SAL000268,VIN0000269,DLR009,CUST24597,2025-08-21,8,1,2025,709831,54,5498,1,0,Alto,Alpha
SAL000269,VIN0000270,DLR017,CUST17855,2025-10-20,10,1,2025,1076457,41,12361,1,0,Swift,ZXI
SAL000270,VIN0000271,DLR015,CUST24423,2025-01-19,1,1,2025,952463,21,23315,1,0,Baleno,Alpha
SAL000271,VIN0000272,DLR026,CUST01403,2025-04-27,4,1,2025,665263,47,9255,0,0,Celerio,Alpha
SAL000272,VIN0000273,DLR001,CUST05431,2025-06-14,6,1,2025,1368847,16,40381,0,0,Brezza,Sigma
SAL000273,VIN0000274,DLR015,CUST09276,2025-06-24,6,1,2025,514013,60,14874,0,0,Swift,ZXI
SAL000274,VIN0000275,DLR027,CUST14877,2025-03-04,3,1,2025,628217,28,22596,1,1,Ertiga,ZXI
SAL000275,VIN0000276,DLR025,CUST19574,2025-04-23,4,1,2025,1497157,79,43794,1,1,Alto,LXI
SAL000276,VIN0000277,DLR023,CUST04559,2025-08-11,8,1,2025,1286939,66,27992,1,0,Baleno,VXI
SAL000277,VIN0000278,DLR007,CUST24388,2025-07-07,7,1,2025,551284,32,41941,1,0,Ertiga,MT
SAL000278,VIN0000279,DLR003,CUST22618,2025-11-22,11,1,2025,793010,25,39974,0,0,Brezza,Delta
SAL000279,VIN0000280,DLR011,CUST02664,2025-05-02,5,1,2025,847278,70,29382,1,1,Alto,AT
SAL000280,VIN0000281,DLR028,CUST20622,2025-01-11,1,1,2025,1173273,56,8600,0,0,Ignis,LXI
SAL000281,VIN0000282,DLR024,CUST07719,2025-02-09,2,1,2025,1089560,44,22245,1,1,Brezza,VXI
SAL000282,VIN0000283,DLR018,CUST13682,2025-02-13,2,1,2025,533356,46,41993,1,0,Ignis,VXI
SAL000283,VIN0000284,DLR004,CUST23621,2025-02-23,2,1,2025,889536,21,36556,1,1,Ignis,MT
SAL000284,VIN0000285,DLR002,CUST22949,2025-07-17,7,1,2025,1155690,40,13635,1,0,Brezza,VXI
SAL000285,VIN0000286,DLR002,CUST00842,2025-03-23,3,1,2025,1456780,57,6857,1,0,Baleno,VXI
SAL000286,VIN0000287,DLR021,CUST04516,2025-11-15,11,1,2025,823275,42,16330,0,1,Brezza,MT
SAL000287,VIN0000288,DLR006,CUST05946,2025-06-12,6,1,2025,616777,43,37471,0,1,Dzire,AT
SAL000288,VIN0000289,DLR022,CUST00942,2025-12-04,12,1,2025,696000,25,20642,1,1,Dzire,Delta
SAL000289,VIN0000290,DLR017,CUST16988,2025-03-15,3,1,2025,660235,56,38240,1,0,Alto,MT
SAL000290,VIN0000291,DLR028,CUST20223,2025-03-26,3,1,2025,1286298,80,9510,1,0,Alto,LXI
SAL000291,VIN0000292,DLR014,CUST05231,2025-01-02,1,1,2025,1146624,61,12815,1,0,Ertiga,LXI
SAL000292,VIN0000293,DLR021,CUST06126,2025-09-05,9,1,2025,1158580,62,20656,1,0,Dzire,ZXI
SAL000293,VIN0000294,DLR006,CUST06810,2025-11-17,11,1,2025,1255025,57,17094,1,0,Baleno,Delta
SAL000294,VIN0000295,DLR002,CUST09184,2025-05-14,5,1,2025,924949,63,11634,1,0,Swift,Sigma
SAL000295,VIN0000296,DLR009,CUST15324,2025-01-01,1,1,2025,1041442,57,39677,0,0,Swift,AT
SAL000296,VIN0000297,DLR008,CUST08923,2025-06-12,6,1,2025,1007445,36,34122,1,0,Ertiga,VXI
SAL000297,VIN0000298,DLR012,CUST21678,2025-06-27,6,1,2025,667046,72,38807,1,0,Celerio,AGS
SAL000298,VIN0000299,DLR022,CUST06854,2025-08-14,8,1,2025,1065619,5,40755,0,1,Brezza,AGS
SAL000299,VIN0000300,DLR030,CUST19782,2025-01-13,1,1,2025,1196350,38,14686,1,1,Baleno,AT
SAL000300,VIN0000301,DLR028,CUST15479,2025-06-02,6,1,2025,1468343,20,35828,1,0,Brezza,Delta
SAL000301,VIN0000302,DLR026,CUST04269,2025-10-08,10,1,2025,1387488,85,28014,0,0,Alto,MT
SAL000302,VIN0000303,DLR023,CUST16512,2025-02-04,2,1,2025,1426610,14,5053,0,0,Brezza,Delta
SAL000303,VIN0000304,DLR030,CUST13611,2025-03-14,3,1,2025,663504,27,8233,0,1,Ertiga,AGS
SAL000304,VIN0000305,DLR019,CUST13455,2025-08-11,8,1,2025,615007,40,25145,1,0,Baleno,ZXI
SAL000305,VIN0000306,DLR022,CUST10027,2025-03-04,3,1,2025,618897,74,37696,0,0,Alto,AT
SAL000306,VIN0000307,DLR026,CUST17137,2025-02-07,2,1,2025,641031,40,21955,1,0,Brezza,Sigma
SAL000307,VIN0000308,DLR003,CUST21240,2025-05-02,5,1,2025,1149741,34,33969,0,1,Brezza,AGS
SAL000308,VIN0000309,DLR001,CUST02066,2025-03-11,3,1,2025,1301250,44,35924,0,0,Baleno,AT
SAL000309,VIN0000310,DLR016,CUST14038,2025-03-13,3,1,2025,1265064,20,41885,0,0,Brezza,VXI
SAL000310,VIN0000311,DLR002,CUST09173,2025-02-28,2,1,2025,1409524,62,27732,1,0,Swift,Alpha
SAL000311,VIN0000312,DLR008,CUST16405,2025-03-17,3,1,2025,825823,25,41487,1,0,Baleno,ZXI
SAL000312,VIN0000313,DLR020,CUST19288,2025-09-24,9,1,2025,747397,64,18772,0,0,Swift,MT
SAL000313,VIN0000314,DLR027,CUST00936,2025-07-03,7,1,2025,634136,22,44302,1,0,Ertiga,AT
SAL000314,VIN0000315,DLR021,CUST14380,2025-09-12,9,1,2025,572051,87,20095,1,0,Alto,Delta
SAL000315,VIN0000316,DLR013,CUST01565,2025-05-23,5,1,2025,827890,48,34464,0,0,Baleno,VXI
SAL000316,VIN0000317,DLR021,CUST10931,2025-07-28,7,1,2025,912680,66,12938,1,1,Alto,AT
SAL000317,VIN0000318,DLR021,CUST03570,2025-12-25,12,1,2025,955690,67,24795,1,0,Ignis,Sigma
SAL000318,VIN0000319,DLR017,CUST21917,2025-05-03,5,1,2025,1473576,11,12430,1,0,Brezza,LXI
SAL000319,VIN0000320,DLR014,CUST08145,2025-09-11,9,1,2025,1495449,35,36617,1,1,Baleno,Delta
SAL000320,VIN0000321,DLR021,CUST01159,2025-01-02,1,1,2025,609695,41,26718,1,0,Ignis,AGS
SAL000321,VIN0000322,DLR008,CUST07199,2025-08-05,8,1,2025,1242979,50,12492,1,0,Alto,AGS
SAL000322,VIN0000323,DLR022,CUST17964,2025-10-09,10,1,2025,505280,69,32962,1,0,Swift,Alpha
SAL000323,VIN0000324,DLR004,CUST04240,2025-11-25,11,1,2025,702183,87,6275,0,0,Alto,MT
SAL000324,VIN0000325,DLR004,CUST15991,2025-08-24,8,1,2025,1264640,21,28137,0,0,Baleno,AGS
SAL000325,VIN0000326,DLR001,CUST23880,2025-08-05,8,1,2025,1164507,64,13911,1,1,Alto,Sigma
SAL000326,VIN0000327,DLR010,CUST02778,2025-07-03,7,1,2025,1227802,70,42275,1,0,Ignis,Sigma
SAL000327,VIN0000328,DLR024,CUST20848,2025-10-20,10,1,2025,1352201,22,38199,0,1,Grand Vitara,Sigma
SAL000328,VIN0000329,DLR016,CUST19272,2025-02-27,2,1,2025,1200667,53,13832,0,1,Baleno,AGS
SAL000329,VIN0000330,DLR012,CUST03446,2025-08-22,8,1,2025,836124,25,34466,0,0,Ertiga,AGS
SAL000330,VIN0000331,DLR003,CUST06085,2025-10-03,10,1,2025,943422,23,30983,1,0,Brezza,AT
SAL000331,VIN0000332,DLR025,CUST21298,2025-10-08,10,1,2025,802033,81,25470,1,0,Alto,Delta
SAL000332,VIN0000333,DLR009,CUST09645,2025-08-14,8,1,2025,719941,30,22191,0,0,Baleno,AGS
SAL000333,VIN0000334,DLR010,CUST03097,2025-01-18,1,1,2025,1297375,69,27481,1,0,Celerio,MT
SAL000334,VIN0000335,DLR017,CUST10246,2025-01-20,1,1,2025,751080,29,37003,0,0,Baleno,MT
SAL000335,VIN0000336,DLR010,CUST19745,2025-05-12,5,1,2025,1145119,22,14436,1,0,Swift,AGS
SAL000336,VIN0000337,DLR007,CUST07220,2025-01-25,1,1,2025,988272,61,28081,0,1,Dzire,Sigma
SAL000337,VIN0000338,DLR001,CUST18968,2025-03-20,3,1,2025,544622,35,41262,1,1,Brezza,AGS
SAL000338,VIN0000339,DLR022,CUST10414,2025-04-06,4,1,2025,630032,65,39912,1,0,Baleno,ZXI
SAL000339,VIN0000340,DLR013,CUST12113,2025-10-23,10,1,2025,634347,77,17330,0,0,Alto,Alpha
SAL000340,VIN0000341,DLR018,CUST23813,2025-10-20,10,1,2025,508173,15,22303,1,1,Brezza,LXI
SAL000341,VIN0000342,DLR003,CUST01680,2025-06-24,6,1,2025,503541,53,13775,0,0,Ertiga,AGS
SAL000342,VIN0000343,DLR011,CUST04736,2025-04-17,4,1,2025,1449982,49,27694,0,0,Ignis,LXI
SAL000343,VIN0000344,DLR005,CUST24074,2025-09-19,9,1,2025,500160,43,9618,1,0,Baleno,LXI
SAL000344,VIN0000345,DLR025,CUST06807,2025-05-10,5,1,2025,1465419,6,21725,1,1,Brezza,AGS
SAL000345,VIN0000346,DLR029,CUST09037,2025-09-20,9,1,2025,529408,24,23812,1,0,Brezza,Sigma
SAL000346,VIN0000347,DLR021,CUST11006,2025-05-19,5,1,2025,1068593,26,23235,1,0,Ertiga,Delta
SAL000347,VIN0000348,DLR008,CUST10892,2025-12-17,12,1,2025,834109,67,25338,0,0,Swift,Sigma
SAL000348,VIN0000349,DLR028,CUST11352,2025-06-04,6,1,2025,1097437,66,37091,0,1,Baleno,ZXI
SAL000349,VIN0000350,DLR015,CUST17785,2025-04-26,4,1,2025,897065,39,27042,1,0,Baleno,AGS
SAL000350,VIN0000351,DLR006,CUST23758,2025-08-25,8,1,2025,1439876,39,13920,1,0,Baleno,MT
SAL000351,VIN0000352,DLR016,CUST03832,2025-12-22,12,1,2025,1163956,27,36440,0,1,Ertiga,Delta
SAL000352,VIN0000353,DLR026,CUST22678,2025-03-19,3,1,2025,570116,5,14636,0,0,Grand Vitara,LXI
SAL000353,VIN0000354,DLR014,CUST14570,2025-08-22,8,1,2025,1435476,47,15595,0,1,Dzire,AT
SAL000354,VIN0000355,DLR013,CUST22950,2025-04-18,4,1,2025,645541,53,36145,1,0,Swift,LXI
SAL000355,VIN0000356,DLR027,CUST10863,2025-09-10,9,1,2025,998745,33,31341,1,0,Brezza,LXI
SAL000356,VIN0000357,DLR021,CUST07958,2025-02-26,2,1,2025,1400019,51,29861,0,0,Baleno,AGS
SAL000357,VIN0000358,DLR030,CUST02918,2025-10-15,10,1,2025,792296,27,16014,1,0,Baleno,AT
SAL000358,VIN0000359,DLR004,CUST10243,2025-09-16,9,1,2025,1087787,38,5283,1,0,Grand Vitara,Delta
SAL000359,VIN0000360,DLR012,CUST19704,2025-05-18,5,1,2025,728718,24,34952,0,1,Swift,Alpha
SAL000360,VIN0000361,DLR013,CUST18847,2025-11-17,11,1,2025,521158,69,38887,1,1,Baleno,Alpha
SAL000361,VIN0000362,DLR008,CUST04835,2025-01-26,1,1,2025,616400,50,40218,1,1,Baleno,AT
SAL000362,VIN0000363,DLR012,CUST24707,2025-01-08,1,1,2025,1472395,27,34058,1,0,Swift,LXI
SAL000363,VIN0000364,DLR022,CUST09034,2025-07-01,7,1,2025,1359116,38,17596,0,0,Grand Vitara,Sigma
SAL000364,VIN0000365,DLR009,CUST00427,2025-08-05,8,1,2025,1326323,74,41247,1,0,Celerio,Sigma
SAL000365,VIN0000366,DLR016,CUST09137,2025-11-06,11,1,2025,1119487,33,36804,1,0,Dzire,Alpha
SAL000366,VIN0000367,DLR017,CUST16018,2025-09-21,9,1,2025,1257379,41,31516,1,0,Brezza,Delta
SAL000367,VIN0000368,DLR019,CUST15827,2025-09-16,9,1,2025,1224109,67,9866,0,0,Swift,Sigma
SAL000368,VIN0000369,DLR023,CUST23431,2025-04-17,4,1,2025,1053081,41,44426,1,0,Brezza,VXI
SAL000369,VIN0000370,DLR029,CUST18987,2025-04-21,4,1,2025,640926,41,33716,0,0,Brezza,ZXI
SAL000370,VIN0000371,DLR001,CUST18441,2025-12-16,12,1,2025,1287327,43,5096,0,1,Baleno,Alpha
SAL000371,VIN0000372,DLR023,CUST13485,2025-05-24,5,1,2025,1411857,5,32420,0,1,Brezza,AGS
SAL000372,VIN0000373,DLR009,CUST22597,2025-02-28,2,1,2025,759522,32,29131,1,0,Dzire,Delta
SAL000373,VIN0000374,DLR026,CUST08488,2025-08-08,8,1,2025,714921,28,38265,1,0,Baleno,ZXI
SAL000374,VIN0000375,DLR006,CUST14459,2025-07-17,7,1,2025,936610,39,10476,1,0,Brezza,AGS
SAL000375,VIN0000376,DLR030,CUST06150,2025-11-27,11,1,2025,1035917,23,38011,1,0,Baleno,Delta
SAL000376,VIN0000377,DLR024,CUST16451,2025-10-05,10,1,2025,564499,20,11785,0,1,Swift,Delta
SAL000377,VIN0000378,DLR014,CUST03971,2025-12-27,12,1,2025,714326,51,36088,0,0,Ignis,ZXI
SAL000378,VIN0000379,DLR021,CUST23814,2025-05-01,5,1,2025,1206241,59,16699,1,0,Baleno,Alpha
SAL000379,VIN0000380,DLR001,CUST02566,2025-08-09,8,1,2025,1325111,84,41549,1,0,Alto,AT
SAL000380,VIN0000381,DLR011,CUST23515,2025-02-26,2,1,2025,1441086,63,33313,1,0,Celerio,VXI
SAL000381,VIN0000382,DLR016,CUST22054,2025-07-10,7,1,2025,851694,29,12528,0,0,Baleno,Alpha
SAL000382,VIN0000383,DLR014,CUST24266,2025-03-08,3,1,2025,573143,71,18768,1,1,Alto,ZXI
SAL000383,VIN0000384,DLR011,CUST03452,2025-05-19,5,1,2025,976754,32,42323,1,0,Dzire,Alpha
SAL000384,VIN0000385,DLR017,CUST17998,2025-03-22,3,1,2025,1311433,41,30411,0,0,Brezza,Sigma
SAL000385,VIN0000386,DLR022,CUST23242,2025-11-11,11,1,2025,592517,21,20131,0,0,Ertiga,Alpha
SAL000386,VIN0000387,DLR009,CUST11107,2025-12-21,12,1,2025,1045852,22,6810,1,0,Brezza,Delta
SAL000387,VIN0000388,DLR006,CUST07660,2025-12-27,12,1,2025,841954,60,7824,0,0,Ertiga,ZXI
SAL000388,VIN0000389,DLR001,CUST20885,2025-04-28,4,1,2025,1456077,11,20925,0,0,Brezza,LXI
SAL000389,VIN0000390,DLR019,CUST02386,2025-01-23,1,1,2025,563186,41,37614,1,0,Swift,ZXI
SAL000390,VIN0000391,DLR010,CUST02082,2025-10-17,10,1,2025,1049940,85,27114,1,0,Alto,LXI
SAL000391,VIN0000392,DLR009,CUST20454,2025-04-23,4,1,2025,1185541,41,28368,0,0,Baleno,Alpha
SAL000392,VIN0000393,DLR007,CUST13887,2025-03-16,3,1,2025,1365121,63,10032,0,0,Baleno,Delta
SAL000393,VIN0000394,DLR013,CUST09150,2025-08-17,8,1,2025,1012455,49,30053,1,1,Swift,LXI
SAL000394,VIN0000395,DLR018,CUST05798,2025-04-11,4,1,2025,578586,49,14242,1,1,Dzire,VXI
SAL000395,VIN0000396,DLR018,CUST23421,2025-04-14,4,1,2025,1069381,22,15268,0,0,Baleno,Alpha
SAL000396,VIN0000397,DLR001,CUST08528,2025-10-18,10,1,2025,790198,33,17993,1,1,Brezza,Sigma
SAL000397,VIN0000398,DLR012,CUST22140,2025-08-19,8,1,2025,1228772,31,35481,1,0,Baleno,ZXI
SAL000398,VIN0000399,DLR030,CUST18210,2025-02-25,2,1,2025,1476429,21,34435,1,0,Brezza,Alpha
SAL000399,VIN0000400,DLR004,CUST16386,2025-04-01,4,1,2025,1088881,28,44552,0,0,Swift,Alpha
SAL000400,VIN0000401,DLR014,CUST17564,2025-11-15,11,1,2025,1400980,78,14253,0,1,Alto,Delta
SAL000401,VIN0000402,DLR002,CUST00808,2025-07-24,7,1,2025,1270010,34,35403,1,1,Brezza,Delta
SAL000402,VIN0000403,DLR008,CUST09849,2025-05-19,5,1,2025,1294406,64,25633,1,0,Swift,MT
SAL000403,VIN0000404,DLR027,CUST00764,2025-08-23,8,1,2025,654193,54,33194,1,1,Baleno,Alpha
SAL000404,VIN0000405,DLR006,CUST23189,2025-08-14,8,1,2025,756097,22,31711,1,1,Brezza,AGS
SAL000405,VIN0000406,DLR030,CUST12843,2025-01-28,1,1,2025,987629,64,14302,1,0,Swift,AGS
SAL000406,VIN0000407,DLR011,CUST22517,2025-03-02,3,1,2025,584362,21,35865,0,0,Swift,Delta
SAL000407,VIN0000408,DLR027,CUST21893,2025-10-15,10,1,2025,967884,27,24555,0,0,Dzire,Sigma
SAL000408,VIN0000409,DLR020,CUST24955,2025-01-16,1,1,2025,1163419,15,24058,1,1,Brezza,Delta
SAL000409,VIN0000410,DLR002,CUST21466,2025-03-02,3,1,2025,1028542,27,38993,1,0,Brezza,Alpha
SAL000410,VIN0000411,DLR024,CUST19960,2025-09-25,9,1,2025,1300345,20,34239,1,0,Swift,AT
SAL000411,VIN0000412,DLR024,CUST04947,2025-04-11,4,1,2025,715658,67,12614,1,1,Ignis,ZXI
SAL000412,VIN0000413,DLR009,CUST22543,2025-12-17,12,1,2025,628531,16,12677,1,1,Brezza,Sigma
SAL000413,VIN0000414,DLR002,CUST12662,2025-01-06,1,1,2025,1059710,49,43190,1,0,Alto,VXI
SAL000414,VIN0000415,DLR004,CUST11187,2025-11-25,11,1,2025,1309443,17,34736,1,1,Brezza,ZXI
SAL000415,VIN0000416,DLR029,CUST08401,2025-09-19,9,1,2025,1231157,53,22853,1,0,Swift,MT
SAL000416,VIN0000417,DLR002,CUST03556,2025-10-20,10,1,2025,753418,68,32597,1,0,Baleno,Alpha
SAL000417,VIN0000418,DLR025,CUST23590,2025-01-07,1,1,2025,916172,35,42842,0,0,Ertiga,MT
SAL000418,VIN0000419,DLR021,CUST05347,2025-12-22,12,1,2025,1198522,62,30289,0,1,Swift,AT
SAL000419,VIN0000420,DLR006,CUST11200,2025-01-28,1,1,2025,1306541,35,12752,0,0,Ignis,AT
SAL000420,VIN0000421,DLR007,CUST18497,2025-12-24,12,1,2025,1448516,65,35455,0,0,Swift,LXI
SAL000421,VIN0000422,DLR028,CUST19153,2025-04-25,4,1,2025,1396290,28,30531,0,0,Brezza,LXI
SAL000422,VIN0000423,DLR006,CUST14858,2025-01-22,1,1,2025,1346424,81,44668,0,0,Celerio,Delta
SAL000423,VIN0000424,DLR025,CUST21634,2025-11-01,11,1,2025,1047992,31,20164,1,0,Ertiga,Delta
SAL000424,VIN0000425,DLR005,CUST03844,2025-09-11,9,1,2025,1096183,56,40561,1,1,Dzire,Sigma
SAL000425,VIN0000426,DLR010,CUST13071,2025-10-12,10,1,2025,1253229,21,10569,1,0,Brezza,ZXI
SAL000426,VIN0000427,DLR027,CUST17320,2025-04-28,4,1,2025,1074636,36,43815,1,0,Baleno,Sigma
SAL000427,VIN0000428,DLR002,CUST03623,2025-12-20,12,1,2025,1164391,15,19504,1,1,Brezza,Sigma
SAL000428,VIN0000429,DLR017,CUST21940,2025-03-24,3,1,2025,1263081,58,12507,1,1,Dzire,LXI
SAL000429,VIN0000430,DLR021,CUST14327,2025-08-19,8,1,2025,1494344,19,27473,1,0,Brezza,Delta
SAL000430,VIN0000431,DLR018,CUST20802,2025-05-08,5,1,2025,727094,35,40622,1,0,Swift,ZXI
SAL000431,VIN0000432,DLR007,CUST16928,2025-03-23,3,1,2025,1437793,28,8950,0,1,Swift,ZXI
SAL000432,VIN0000433,DLR017,CUST12201,2025-08-07,8,1,2025,899364,7,29457,0,0,Brezza,LXI
SAL000433,VIN0000434,DLR024,CUST17407,2025-10-22,10,1,2025,639140,41,8905,0,1,Brezza,Delta
SAL000434,VIN0000435,DLR023,CUST06581,2025-04-22,4,1,2025,718507,6,41749,0,0,Grand Vitara,Sigma
SAL000435,VIN0000436,DLR023,CUST16348,2025-06-05,6,1,2025,1317050,30,14127,1,0,Brezza,ZXI
SAL000436,VIN0000437,DLR005,CUST16962,2025-07-14,7,1,2025,754153,69,30934,0,0,Baleno,MT
SAL000437,VIN0000438,DLR014,CUST21818,2025-02-06,2,1,2025,765552,29,24691,0,0,Baleno,Sigma
SAL000438,VIN0000439,DLR007,CUST02732,2025-08-24,8,1,2025,682160,64,28153,1,0,Ertiga,Delta
SAL000439,VIN0000440,DLR029,CUST11462,2025-11-07,11,1,2025,525630,64,15506,0,0,Swift,Delta
SAL000440,VIN0000441,DLR029,CUST02858,2025-05-27,5,1,2025,1438453,23,40054,1,1,Grand Vitara,Delta
SAL000441,VIN0000442,DLR011,CUST19481,2025-03-15,3,1,2025,1459909,62,6180,0,1,Ertiga,LXI
SAL000442,VIN0000443,DLR003,CUST05547,2025-06-21,6,1,2025,534121,20,9673,0,0,Baleno,VXI
SAL000443,VIN0000444,DLR013,CUST24931,2025-09-16,9,1,2025,1116272,56,40354,1,0,Swift,AT
SAL000444,VIN0000445,DLR029,CUST10674,2025-01-13,1,1,2025,811443,8,20314,0,0,Brezza,Sigma
SAL000445,VIN0000446,DLR004,CUST02066,2025-02-20,2,1,2025,886574,54,26138,1,1,Swift,VXI
SAL000446,VIN0000447,DLR011,CUST10420,2025-10-16,10,1,2025,860763,31,9444,1,0,Baleno,AT
SAL000447,VIN0000448,DLR025,CUST02582,2025-06-06,6,1,2025,1381871,19,19571,1,1,Brezza,MT
SAL000448,VIN0000449,DLR024,CUST05000,2025-10-03,10,1,2025,633995,63,28586,1,0,Dzire,AT
SAL000449,VIN0000450,DLR019,CUST03512,2025-01-22,1,1,2025,1353955,29,40354,1,0,Baleno,VXI
SAL000450,VIN0000451,DLR007,CUST01399,2025-06-04,6,1,2025,1195551,45,38783,0,1,Brezza,Sigma
SAL000451,VIN0000452,DLR003,CUST06059,2025-08-11,8,1,2025,1428154,64,26589,1,0,Ertiga,Sigma
SAL000452,VIN0000453,DLR023,CUST24838,2025-11-19,11,1,2025,1087615,36,17995,0,0,Brezza,MT
SAL000453,VIN0000454,DLR028,CUST13631,2025-12-13,12,1,2025,1370582,48,33127,1,0,Ignis,Sigma
SAL000454,VIN0000455,DLR009,CUST12077,2025-07-23,7,1,2025,622659,60,35849,0,0,Ertiga,VXI
SAL000455,VIN0000456,DLR008,CUST07240,2025-07-11,7,1,2025,724365,47,44131,1,0,Celerio,LXI
SAL000456,VIN0000457,DLR008,CUST22715,2025-03-21,3,1,2025,737527,39,29442,0,0,Swift,VXI
SAL000457,VIN0000458,DLR002,CUST02559,2025-07-05,7,1,2025,567849,26,14987,0,1,Ignis,Alpha
SAL000458,VIN0000459,DLR009,CUST11276,2025-12-23,12,1,2025,1028709,45,23735,0,0,Brezza,Sigma
SAL000459,VIN0000460,DLR009,CUST15852,2025-07-17,7,1,2025,606781,37,16185,1,0,Brezza,Sigma
SAL000460,VIN0000461,DLR023,CUST24565,2025-03-24,3,1,2025,886619,31,30953,1,0,Swift,MT
SAL000461,VIN0000462,DLR010,CUST12917,2025-07-08,7,1,2025,1249262,23,7123,1,0,Ertiga,MT
SAL000462,VIN0000463,DLR017,CUST09752,2025-03-24,3,1,2025,1458914,10,19992,1,0,Brezza,MT
SAL000463,VIN0000464,DLR025,CUST20355,2025-06-17,6,1,2025,1111732,67,19950,0,1,Baleno,Sigma
SAL000464,VIN0000465,DLR005,CUST08776,2025-11-26,11,1,2025,576378,29,24954,1,0,Swift,MT
