Demand_ID,Date,Year,Month,Day,Day_of_Week,Week_of_Year,Dealer_ID,Dealer_Name,Zone,Warehouse_ID,Part_Number,Description,Inventory_Level,Category_Group,Unit_Of_Measurement,Vehicle_Model,Variant_ID,Fuel_Type,Promotion_Flag,Recall_Flag,New_Vehicle_Flag,Demand_Qty,On_Hand_Qty,Reorder_Point,Min_Order_Qty,SOQ_Suggested_Qty,Manager_Modified_Qty,Fulfillment_Status,Unit_Price,Sales_Value,Stockout_Flag
DMD00107,2025-06-02,2025,6,2,0,1,DLR_003,Popular Maruti,South,WH001,PRT_0054,MGP Wiper Blades Type 3,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,4,75,26,5,10,10,Fulfilled,600,1800,0
DMD00108,2025-05-10,2025,5,10,5,1,DLR_006,Bimal Auto,South,WH001,PRT_0056,MGP Alternator Type 5,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,5,89,42,5,10,10,Fulfilled,5600,28000,0
DMD00109,2025-12-20,2025,12,20,5,1,DLR_029,Maruti Point 29,Unassigned,WH001,PRT_0054,MGP Wiper Blades Type 3,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,3,49,33,5,10,10,Fulfilled,600,3000,0
DMD00110,2025-04-24,2025,4,24,3,1,DLR_026,Maruti Point 26,Unassigned,WH001,PRT_0015,MGP Timing Belt Type 3,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,9,47,45,5,10,10,Fulfilled,1500,7500,0
DMD00111,2025-07-05,2025,7,5,5,1,DLR_017,Maruti Point 17,Unassigned,WH001,PRT_0063,MGP Radiator Type 4,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,7,17,22,5,10,10,Fulfilled,6500,26000,1
DMD00112,2025-07-11,2025,7,11,4,1,DLR_008,Mandovi Motors,South,WH001,PRT_0077,MGP Wiper Blades Type 2,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,16,40,29,5,10,10,Fulfilled,600,2400,0
DMD00113,2025-08-10,2025,8,10,6,1,DLR_001,Competent Automobiles,North,WH001,PRT_0091,MGP Spark Plug Type 5,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,14,36,17,5,10,10,Fulfilled,250,750,0
DMD00114,2025-05-01,2025,5,1,3,1,DLR_028,Maruti Point 28,Unassigned,WH001,PRT_0098,MGP Wiper Blades Type 2,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,4,81,37,5,10,10,Fulfilled,600,1200,0
DMD00115,2025-05-05,2025,5,5,0,1,DLR_012,Maruti Point 12,Unassigned,WH001,PRT_0025,MGP Fuel Pump Type 1,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,3,55,31,5,10,10,Fulfilled,4200,21000,0
DMD00116,2025-07-24,2025,7,24,3,1,DLR_007,Kalyani Motors,South,WH001,PRT_0019,MGP Wiper Blades Type 1,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,18,28,15,5,10,10,Fulfilled,600,1800,0
DMD00117,2025-06-12,2025,6,12,3,1,DLR_004,Varun Motors,South,WH001,PRT_0089,MGP Cabin Air Filter Type 3,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,12,9,10,5,10,10,Fulfilled,550,1650,1
DMD00118,2025-11-12,2025,11,12,2,1,DLR_030,Maruti Point 30,Unassigned,WH001,PRT_0017,MGP Radiator Type 1,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,1,61,40,5,10,10,Fulfilled,6500,19500,0
DMD00119,2025-09-21,2025,9,21,6,1,DLR_013,Maruti Point 13,Unassigned,WH001,PRT_0070,MGP Shock Absorber Type 5,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,17,20,27,5,10,10,Fulfilled,2800,5600,1
DMD00120,2025-08-06,2025,8,6,2,1,DLR_023,Maruti Point 23,Unassigned,WH001,PRT_0002,MGP Headlight Bulb Type 1,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,7,44,19,5,10,10,Fulfilled,850,1700,0
DMD00121,2025-12-22,2025,12,22,0,1,DLR_010,Machino Techno,East,WH001,PRT_0005,MGP Alternator Type 2,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,16,62,49,5,10,10,Fulfilled,5600,28000,0
DMD00122,2025-12-26,2025,12,26,4,1,DLR_030,Maruti Point 30,Unassigned,WH001,PRT_0014,MGP Alternator Type 1,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,6,66,36,5,10,10,Fulfilled,5600,22400,0
DMD00123,2025-03-14,2025,3,14,4,1,DLR_008,Mandovi Motors,South,WH001,PRT_0032,MGP Air Filter Type 3,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,14,84,38,5,10,10,Fulfilled,450,1800,0
DMD00124,2025-10-11,2025,10,11,5,1,DLR_010,Machino Techno,East,WH001,PRT_0056,MGP Alternator Type 5,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,19,49,42,5,10,10,Fulfilled,5600,16800,0
DMD00125,2025-09-15,2025,9,15,0,1,DLR_025,Maruti Point 25,Unassigned,WH001,PRT_0050,MGP Alternator Type 4,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,10,87,39,5,10,10,Fulfilled,5600,28000,0
DMD00126,2025-10-10,2025,10,10,4,1,DLR_022,Maruti Point 22,Unassigned,WH001,PRT_0020,MGP Cabin Air Filter Type 4,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,3,61,49,5,10,10,Fulfilled,550,1100,0
DMD00127,2025-06-21,2025,6,21,5,1,DLR_014,Maruti Point 14,Unassigned,WH001,PRT_0063,MGP Radiator Type 4,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,13,66,20,5,10,10,Fulfilled,6500,26000,0
DMD00128,2025-12-27,2025,12,27,5,1,DLR_017,Maruti Point 17,Unassigned,WH001,PRT_0034,MGP Shock Absorber Type 3,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,11,53,10,5,10,10,Fulfilled,2800,5600,0
DMD00129,2025-07-15,2025,7,15,1,1,DLR_013,Maruti Point 13,Unassigned,WH001,PRT_0084,MGP Wiper Blades Type 5,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,6,71,23,5,10,10,Fulfilled,600,600,0
DMD00130,2025-07-04,2025,7,4,4,1,DLR_007,Kalyani Motors,South,WH001,PRT_0010,MGP Timing Belt Type 3,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,16,29,23,5,10,10,Fulfilled,1500,6000,0
DMD00131,2025-06-08,2025,6,8,6,1,DLR_020,Maruti Point 20,Unassigned,WH001,PRT_0002,MGP Headlight Bulb Type 1,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,18,58,23,5,10,10,Fulfilled,850,1700,0
DMD00132,2025-02-21,2025,2,21,4,1,DLR_007,Kalyani Motors,South,WH001,PRT_0026,MGP Brake Pads Type 2,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,1,48,16,5,10,10,Fulfilled,1850,1850,0
DMD00133,2025-05-18,2025,5,18,6,1,DLR_013,Maruti Point 13,Unassigned,WH001,PRT_0052,MGP Air Filter Type 2,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,14,35,20,5,10,10,Fulfilled,450,900,0
DMD00134,2025-02-28,2025,2,28,4,1,DLR_018,Maruti Point 18,Unassigned,WH001,PRT_0008,MGP Radiator Type 2,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,20,75,42,5,10,10,Fulfilled,6500,19500,0
DMD00135,2025-02-12,2025,2,12,2,1,DLR_007,Kalyani Motors,South,WH001,PRT_0010,MGP Timing Belt Type 3,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,16,61,25,5,10,10,Fulfilled,1500,7500,0
DMD00136,2025-06-16,2025,6,16,0,1,DLR_030,Maruti Point 30,Unassigned,WH001,PRT_0013,MGP Oil Filter Type 1,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,19,35,15,5,10,10,Fulfilled,320,320,0
DMD00137,2025-07-25,2025,7,25,4,1,DLR_001,Competent Automobiles,North,WH001,PRT_0087,MGP Battery Type 1,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,6,68,42,5,10,10,Fulfilled,4500,9000,0
DMD00138,2025-06-02,2025,6,2,0,1,DLR_023,Maruti Point 23,Unassigned,WH001,PRT_0049,MGP Spark Plug Type 4,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,14,21,12,5,10,10,Fulfilled,250,500,0
DMD00139,2025-05-28,2025,5,28,2,1,DLR_026,Maruti Point 26,Unassigned,WH001,PRT_0019,MGP Wiper Blades Type 1,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,20,85,45,5,10,10,Fulfilled,600,1200,0
DMD00140,2025-02-21,2025,2,21,4,1,DLR_005,Sai Service,West,WH001,PRT_0044,MGP Radiator Type 3,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,4,46,19,5,10,10,Fulfilled,6500,13000,0
DMD00141,2025-07-05,2025,7,5,5,1,DLR_011,Maruti Point 11,Unassigned,WH001,PRT_0006,MGP Battery Type 5,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,2,18,43,5,10,10,Fulfilled,4500,4500,1
DMD00142,2025-10-19,2025,10,19,6,1,DLR_011,Maruti Point 11,Unassigned,WH001,PRT_0062,MGP Air Filter Type 2,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,5,36,11,5,10,10,Fulfilled,450,2250,0
DMD00143,2025-02-02,2025,2,2,6,1,DLR_029,Maruti Point 29,Unassigned,WH001,PRT_0068,MGP Wiper Blades Type 1,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,12,79,49,5,10,10,Fulfilled,600,1200,0
DMD00144,2025-09-13,2025,9,13,5,1,DLR_028,Maruti Point 28,Unassigned,WH001,PRT_0055,MGP Fuel Pump Type 5,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,18,36,33,5,10,10,Fulfilled,4200,8400,0
DMD00145,2025-02-25,2025,2,25,1,1,DLR_014,Maruti Point 14,Unassigned,WH001,PRT_0071,MGP Radiator Type 3,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,10,27,20,5,10,10,Fulfilled,6500,6500,0
DMD00146,2025-08-07,2025,8,7,3,1,DLR_015,Maruti Point 15,Unassigned,WH001,PRT_0029,MGP Thermostat Type 1,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,9,5,39,5,10,10,Fulfilled,1200,2400,1
DMD00147,2025-04-20,2025,4,20,6,1,DLR_019,Maruti Point 19,Unassigned,WH001,PRT_0003,MGP Wiper Blades Type 2,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,2,0,19,5,10,10,Fulfilled,600,1800,1
DMD00148,2025-11-13,2025,11,13,3,1,DLR_028,Maruti Point 28,Unassigned,WH001,PRT_0095,MGP Radiator Type 5,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,1,42,12,5,10,10,Fulfilled,6500,13000,0
DMD00149,2025-08-10,2025,8,10,6,1,DLR_021,Maruti Point 21,Unassigned,WH001,PRT_0037,MGP Wiper Blades Type 2,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,15,71,30,5,10,10,Fulfilled,600,3000,0
DMD00150,2025-09-27,2025,9,27,5,1,DLR_017,Maruti Point 17,Unassigned,WH001,PRT_0092,MGP Oil Filter Type 1,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,8,24,20,5,10,10,Fulfilled,320,640,0
DMD00151,2025-09-04,2025,9,4,3,1,DLR_015,Maruti Point 15,Unassigned,WH001,PRT_0030,MGP Alternator Type 3,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,20,30,21,5,10,10,Fulfilled,5600,11200,0
DMD00152,2025-10-15,2025,10,15,2,1,DLR_006,Bimal Auto,South,WH001,PRT_0018,MGP Fuel Pump Type 4,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,11,70,21,5,10,10,Fulfilled,4200,12600,0
DMD00153,2025-05-19,2025,5,19,0,1,DLR_002,Vitesse Motors,West,WH001,PRT_0015,MGP Timing Belt Type 3,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,10,60,25,5,10,10,Fulfilled,1500,6000,0
DMD00154,2025-05-08,2025,5,8,3,1,DLR_025,Maruti Point 25,Unassigned,WH001,PRT_0048,MGP Cabin Air Filter Type 3,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,13,76,42,5,10,10,Fulfilled,550,1650,0
DMD00155,2025-05-15,2025,5,15,3,1,DLR_012,Maruti Point 12,Unassigned,WH001,PRT_0077,MGP Wiper Blades Type 2,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,19,43,13,5,10,10,Fulfilled,600,1200,0
DMD00156,2025-07-07,2025,7,7,0,1,DLR_024,Maruti Point 24,Unassigned,WH001,PRT_0035,MGP Fuel Pump Type 1,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,8,81,48,5,10,10,Fulfilled,4200,16800,0
DMD00157,2025-06-21,2025,6,21,5,1,DLR_027,Maruti Point 27,Unassigned,WH001,PRT_0045,MGP Alternator Type 3,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,11,28,11,5,10,10,Fulfilled,5600,28000,0
DMD00158,2025-08-12,2025,8,12,1,1,DLR_008,Mandovi Motors,South,WH001,PRT_0070,MGP Shock Absorber Type 5,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,2,29,41,5,10,10,Fulfilled,2800,14000,1
DMD00159,2025-12-07,2025,12,7,6,1,DLR_019,Maruti Point 19,Unassigned,WH001,PRT_0007,MGP Clutch Plate Type 1,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,3,25,19,5,10,10,Fulfilled,3200,6400,0
DMD00160,2025-10-23,2025,10,23,3,1,DLR_025,Maruti Point 25,Unassigned,WH001,PRT_0047,MGP Cabin Air Filter Type 5,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,7,40,28,5,10,10,Fulfilled,550,1100,0
DMD00161,2025-06-22,2025,6,22,6,1,DLR_004,Varun Motors,South,WH001,PRT_0097,MGP Air Filter Type 4,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,1,52,36,5,10,10,Fulfilled,450,450,0
DMD00162,2025-05-13,2025,5,13,1,1,DLR_002,Vitesse Motors,West,WH001,PRT_0011,MGP Air Filter Type 2,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,7,43,49,5,10,10,Fulfilled,450,900,1
DMD00163,2025-01-28,2025,1,28,1,1,DLR_011,Maruti Point 11,Unassigned,WH001,PRT_0024,MGP Headlight Bulb Type 2,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,13,31,20,5,10,10,Fulfilled,850,850,0
DMD00164,2025-04-03,2025,4,3,3,1,DLR_022,Maruti Point 22,Unassigned,WH001,PRT_0073,MGP Oil Filter Type 3,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,13,35,27,5,10,10,Fulfilled,320,1280,0
DMD00165,2025-04-04,2025,4,4,4,1,DLR_027,Maruti Point 27,Unassigned,WH001,PRT_0030,MGP Alternator Type 3,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,18,31,28,5,10,10,Fulfilled,5600,11200,0
DMD00166,2025-01-03,2025,1,3,4,1,DLR_007,Kalyani Motors,South,WH001,PRT_0014,MGP Alternator Type 1,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,20,45,38,5,10,10,Fulfilled,5600,28000,0
DMD00167,2025-08-24,2025,8,24,6,1,DLR_010,Machino Techno,East,WH001,PRT_0041,MGP Spark Plug Type 3,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,4,79,31,5,10,10,Fulfilled,250,1250,0
DMD00168,2025-10-12,2025,10,12,6,1,DLR_022,Maruti Point 22,Unassigned,WH001,PRT_0082,MGP Air Filter Type 3,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,1,9,14,5,10,10,Fulfilled,450,450,1
DMD00169,2025-06-14,2025,6,14,5,1,DLR_027,Maruti Point 27,Unassigned,WH001,PRT_0097,MGP Air Filter Type 4,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,12,64,24,5,10,10,Fulfilled,450,900,0
DMD00170,2025-04-12,2025,4,12,5,1,DLR_026,Maruti Point 26,Unassigned,WH001,PRT_0054,MGP Wiper Blades Type 3,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,14,45,15,5,10,10,Fulfilled,600,1200,0
DMD00171,2025-05-04,2025,5,4,6,1,DLR_012,Maruti Point 12,Unassigned,WH001,PRT_0024,MGP Headlight Bulb Type 2,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,6,20,11,5,10,10,Fulfilled,850,4250,0
DMD00172,2025-07-16,2025,7,16,2,1,DLR_026,Maruti Point 26,Unassigned,WH001,PRT_0097,MGP Air Filter Type 4,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,14,38,13,5,10,10,Fulfilled,450,1350,0
DMD00173,2025-01-06,2025,1,6,0,1,DLR_024,Maruti Point 24,Unassigned,WH001,PRT_0055,MGP Fuel Pump Type 5,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,12,32,20,5,10,10,Fulfilled,4200,16800,0
DMD00174,2025-05-03,2025,5,3,5,1,DLR_015,Maruti Point 15,Unassigned,WH001,PRT_0057,MGP Alternator Type 3,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,12,49,47,5,10,10,Fulfilled,5600,22400,0
DMD00175,2025-06-07,2025,6,7,5,1,DLR_003,Popular Maruti,South,WH001,PRT_0064,MGP Headlight Bulb Type 1,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,20,84,41,5,10,10,Fulfilled,850,4250,0
DMD00176,2025-12-26,2025,12,26,4,1,DLR_028,Maruti Point 28,Unassigned,WH001,PRT_0064,MGP Headlight Bulb Type 1,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,13,42,32,5,10,10,Fulfilled,850,850,0
DMD00177,2025-08-17,2025,8,17,6,1,DLR_011,Maruti Point 11,Unassigned,WH001,PRT_0068,MGP Wiper Blades Type 1,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,4,81,43,5,10,10,Fulfilled,600,2400,0
DMD00178,2025-09-28,2025,9,28,6,1,DLR_027,Maruti Point 27,Unassigned,WH001,PRT_0094,MGP Thermostat Type 1,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,11,46,40,5,10,10,Fulfilled,1200,1200,0
DMD00179,2025-05-06,2025,5,6,1,1,DLR_003,Popular Maruti,South,WH001,PRT_0009,MGP Fuel Pump Type 4,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,10,27,17,5,10,10,Fulfilled,4200,21000,0
DMD00180,2025-05-14,2025,5,14,2,1,DLR_010,Machino Techno,East,WH001,PRT_0047,MGP Cabin Air Filter Type 5,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,7,57,14,5,10,10,Fulfilled,550,2200,0
DMD00181,2025-08-27,2025,8,27,2,1,DLR_003,Popular Maruti,South,WH001,PRT_0095,MGP Radiator Type 5,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,19,31,26,5,10,10,Fulfilled,6500,6500,0
DMD00182,2025-07-20,2025,7,20,6,1,DLR_022,Maruti Point 22,Unassigned,WH001,PRT_0053,MGP Fuel Pump Type 5,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,2,71,30,5,10,10,Fulfilled,4200,21000,0
DMD00183,2025-12-27,2025,12,27,5,1,DLR_012,Maruti Point 12,Unassigned,WH001,PRT_0061,MGP Thermostat Type 1,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,4,0,26,5,10,10,Fulfilled,1200,1200,1
DMD00184,2025-07-03,2025,7,3,3,1,DLR_030,Maruti Point 30,Unassigned,WH001,PRT_0064,MGP Headlight Bulb Type 1,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,7,40,34,5,10,10,Fulfilled,850,850,0
DMD00185,2025-11-05,2025,11,5,2,1,DLR_004,Varun Motors,South,WH001,PRT_0014,MGP Alternator Type 1,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,3,58,44,5,10,10,Fulfilled,5600,28000,0
DMD00186,2025-02-15,2025,2,15,5,1,DLR_021,Maruti Point 21,Unassigned,WH001,PRT_0084,MGP Wiper Blades Type 5,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,16,45,25,5,10,10,Fulfilled,600,3000,0
DMD00187,2025-07-09,2025,7,9,2,1,DLR_013,Maruti Point 13,Unassigned,WH001,PRT_0046,MGP Oil Filter Type 2,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,3,9,14,5,10,10,Fulfilled,320,960,1
DMD00188,2025-07-24,2025,7,24,3,1,DLR_010,Machino Techno,East,WH001,PRT_0017,MGP Radiator Type 1,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,5,35,38,5,10,10,Fulfilled,6500,19500,1
DMD00189,2025-07-28,2025,7,28,0,1,DLR_003,Popular Maruti,South,WH001,PRT_0016,MGP Headlight Bulb Type 3,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,6,75,27,5,10,10,Fulfilled,850,2550,0
DMD00190,2025-02-27,2025,2,27,3,1,DLR_022,Maruti Point 22,Unassigned,WH001,PRT_0091,MGP Spark Plug Type 5,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,10,60,40,5,10,10,Fulfilled,250,1000,0
DMD00191,2025-05-25,2025,5,25,6,1,DLR_014,Maruti Point 14,Unassigned,WH001,PRT_0019,MGP Wiper Blades Type 1,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,2,32,18,5,10,10,Fulfilled,600,2400,0
DMD00192,2025-03-24,2025,3,24,0,1,DLR_029,Maruti Point 29,Unassigned,WH001,PRT_0038,MGP Air Filter Type 4,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,17,6,15,5,10,10,Fulfilled,450,1350,1
DMD00193,2025-04-17,2025,4,17,3,1,DLR_013,Maruti Point 13,Unassigned,WH001,PRT_0008,MGP Radiator Type 2,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,4,70,48,5,10,10,Fulfilled,6500,19500,0
DMD00194,2025-04-09,2025,4,9,2,1,DLR_020,Maruti Point 20,Unassigned,WH001,PRT_0020,MGP Cabin Air Filter Type 4,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,11,62,37,5,10,10,Fulfilled,550,1100,0
DMD00195,2025-08-10,2025,8,10,6,1,DLR_003,Popular Maruti,South,WH001,PRT_0097,MGP Air Filter Type 4,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,8,42,30,5,10,10,Fulfilled,450,450,0
DMD00196,2025-05-19,2025,5,19,0,1,DLR_014,Maruti Point 14,Unassigned,WH001,PRT_0097,MGP Air Filter Type 4,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,2,37,10,5,10,10,Fulfilled,450,1350,0
DMD00197,2025-02-04,2025,2,4,1,1,DLR_021,Maruti Point 21,Unassigned,WH001,PRT_0037,MGP Wiper Blades Type 2,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,4,53,23,5,10,10,Fulfilled,600,1200,0
DMD00198,2025-05-21,2025,5,21,2,1,DLR_021,Maruti Point 21,Unassigned,WH001,PRT_0087,MGP Battery Type 1,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,4,65,25,5,10,10,Fulfilled,4500,4500,0
DMD00199,2025-10-28,2025,10,28,1,1,DLR_016,Maruti Point 16,Unassigned,WH001,PRT_0070,MGP Shock Absorber Type 5,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,18,80,50,5,10,10,Fulfilled,2800,11200,0
DMD00200,2025-12-11,2025,12,11,3,1,DLR_019,Maruti Point 19,Unassigned,WH001,PRT_0088,MGP Oil Filter Type 3,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,4,37,34,5,10,10,Fulfilled,320,1600,0
DMD00201,2025-09-08,2025,9,8,0,1,DLR_026,Maruti Point 26,Unassigned,WH001,PRT_0099,MGP Clutch Plate Type 5,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,11,33,27,5,10,10,Fulfilled,3200,9600,0
DMD00202,2025-08-10,2025,8,10,6,1,DLR_021,Maruti Point 21,Unassigned,WH001,PRT_0037,MGP Wiper Blades Type 2,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,9,40,25,5,10,10,Fulfilled,600,1200,0
DMD00203,2025-11-28,2025,11,28,4,1,DLR_012,Maruti Point 12,Unassigned,WH001,PRT_0084,MGP Wiper Blades Type 5,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,20,52,25,5,10,10,Fulfilled,600,2400,0
DMD00204,2025-11-14,2025,11,14,4,1,DLR_002,Vitesse Motors,West,WH001,PRT_0013,MGP Oil Filter Type 1,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,12,42,33,5,10,10,Fulfilled,320,640,0
DMD00205,2025-12-16,2025,12,16,1,1,DLR_003,Popular Maruti,South,WH001,PRT_0086,MGP Headlight Bulb Type 3,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,9,33,30,5,10,10,Fulfilled,850,850,0
DMD00206,2025-04-16,2025,4,16,2,1,DLR_026,Maruti Point 26,Unassigned,WH001,PRT_0073,MGP Oil Filter Type 3,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,11,16,17,5,10,10,Fulfilled,320,1600,1
DMD00207,2025-10-23,2025,10,23,3,1,DLR_013,Maruti Point 13,Unassigned,WH001,PRT_0072,MGP Radiator Type 3,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,20,58,11,5,10,10,Fulfilled,6500,19500,0
DMD00208,2025-01-11,2025,1,11,5,1,DLR_006,Bimal Auto,South,WH001,PRT_0073,MGP Oil Filter Type 3,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,20,34,32,5,10,10,Fulfilled,320,960,0
DMD00209,2025-03-17,2025,3,17,0,1,DLR_016,Maruti Point 16,Unassigned,WH001,PRT_0074,MGP Alternator Type 2,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,5,14,27,5,10,10,Fulfilled,5600,22400,1
DMD00210,2025-01-13,2025,1,13,0,1,DLR_013,Maruti Point 13,Unassigned,WH001,PRT_0065,MGP Alternator Type 4,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,6,86,48,5,10,10,Fulfilled,5600,16800,0
DMD00211,2025-11-04,2025,11,4,1,1,DLR_003,Popular Maruti,South,WH001,PRT_0055,MGP Fuel Pump Type 5,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,2,17,32,5,10,10,Fulfilled,4200,16800,1
DMD00212,2025-08-17,2025,8,17,6,1,DLR_006,Bimal Auto,South,WH001,PRT_0095,MGP Radiator Type 5,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,17,50,49,5,10,10,Fulfilled,6500,32500,0
DMD00213,2025-11-02,2025,11,2,6,1,DLR_024,Maruti Point 24,Unassigned,WH001,PRT_0096,MGP Radiator Type 2,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,4,27,22,5,10,10,Fulfilled,6500,13000,0
DMD00214,2025-08-19,2025,8,19,1,1,DLR_022,Maruti Point 22,Unassigned,WH001,PRT_0016,MGP Headlight Bulb Type 3,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,5,53,18,5,10,10,Fulfilled,850,1700,0
DMD00215,2025-02-06,2025,2,6,3,1,DLR_007,Kalyani Motors,South,WH001,PRT_0031,MGP Battery Type 3,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,5,72,41,5,10,10,Fulfilled,4500,13500,0
