Transaction_ID,Date,Dealer_ID,Warehouse_ID,Part_Number,System_Suggested_Qty,Manager_Modified_Qty,Fulfillment_Status,Priority_Flag
SOQ00000319,2025-09-08,DLR004,WH001,99000M89349,0,0,Not Needed,Normal
SOQ00000320,2025-11-22,DLR027,WH005,0923712,0,0,Not Needed,Normal
SOQ00000321,2025-11-01,DLR005,WH001,3863635,80,84,Fulfilled,Normal
SOQ00000322,2025-08-20,DLR010,WH002,99000M27360,0,0,Not Needed,Medium
SOQ00000323,2025-12-12,DLR017,WH003,99000M44141,0,0,Not Needed,Normal
SOQ00000324,2025-01-21,DLR017,WH003,4867028,0,0,Not Needed,Normal
SOQ00000325,2025-04-08,DLR007,WH001,5M083379,6,10,Fulfilled,Normal
SOQ00000326,2025-05-12,DLR015,WH003,99000M52648,0,0,Not Needed,Normal
SOQ00000327,2025-09-16,DLR011,WH002,3838970,80,78,Fulfilled,Normal
SOQ00000328,2025-08-09,DLR015,WH003,42136015,0,0,Not Needed,Normal
SOQ00000329,2025-12-30,DLR018,WH003,990J0M39394,0,0,Not Needed,Normal
SOQ00000330,2025-09-25,DLR019,WH003,990J0M999H2-130,0,0,Not Needed,Normal
SOQ00000331,2025-02-06,DLR022,WH004,0921950,80,79,Fulfilled,Medium
SOQ00000332,2025-02-22,DLR026,WH004,99000M89790,0,0,Not Needed,Normal
SOQ00000333,2025-10-29,DLR030,WH001,990J0M86212,0,0,Not Needed,Normal
SOQ00000334,2025-10-28,DLR011,WH002,99000M49125,0,0,Not Needed,Normal
SOQ00000335,2025-10-02,DLR024,WH004,990J0M87102,0,0,Not Needed,Normal
SOQ00000336,2025-01-15,DLR003,WH001,16511007,40,42,Fulfilled,Normal
SOQ00000337,2025-07-25,DLR014,WH003,99000M78963,0,0,Not Needed,Normal
SOQ00000338,2025-08-25,DLR019,WH003,165166358,40,40,Fulfilled,Normal
SOQ00000339,2025-01-16,DLR022,WH004,99186918,0,0,Not Needed,Normal
SOQ00000340,2025-11-12,DLR016,WH003,34236630,0,0,Not Needed,Normal
SOQ00000341,2025-04-06,DLR010,WH002,99000M21362,0,0,Not Needed,Normal
SOQ00000342,2025-01-26,DLR013,WH002,99000M27360,200,201,Fulfilled,Medium
SOQ00000343,2025-12-16,DLR029,WH005,3831364,0,0,Not Needed,Normal
SOQ00000344,2025-10-22,DLR025,WH004,99000M93724,0,0,Not Needed,Normal
SOQ00000345,2025-06-18,DLR007,WH001,38236385,20,20,Fulfilled,Normal
SOQ00000346,2025-10-26,DLR027,WH005,990J0M37935,0,0,Not Needed,Normal
SOQ00000347,2025-08-25,DLR009,WH002,990J0M71190,0,0,Not Needed,Medium
SOQ00000348,2025-11-14,DLR024,WH004,0926468,0,0,Not Needed,Normal
SOQ00000349,2025-06-07,DLR005,WH001,990J0M60110,0,0,Not Needed,Normal
SOQ00000350,2025-03-04,DLR023,WH004,42190818,20,23,Fulfilled,Normal
SOQ00000351,2025-05-01,DLR021,WH004,990J0M57809,0,0,Not Needed,Normal
SOQ00000352,2025-05-20,DLR013,WH002,4866415,0,0,Not Needed,Normal
SOQ00000353,2025-03-30,DLR020,WH003,3836779,0,0,Not Needed,Normal
SOQ00000354,2025-11-21,DLR027,WH005,99000M99252,0,0,Not Needed,Normal
SOQ00000355,2025-03-08,DLR016,WH003,99000M50527,0,0,Not Needed,Normal
SOQ00000356,2025-11-13,DLR010,WH002,137535165,40,43,Fulfilled,Normal
SOQ00000357,2025-08-17,DLR022,WH004,17640027,20,17,Fulfilled,Normal
SOQ00000358,2025-09-30,DLR012,WH002,990J0M427073,0,0,Not Needed,Normal
SOQ00000359,2025-02-03,DLR024,WH004,17610526,20,24,Fulfilled,Normal
SOQ00000360,2025-10-01,DLR023,WH004,38270315,0,0,Not Needed,Normal
SOQ00000361,2025-04-24,DLR006,WH001,991788281,0,0,Not Needed,Normal
SOQ00000362,2025-07-30,DLR016,WH003,16516783,0,0,Not Needed,Normal
SOQ00000363,2025-06-30,DLR004,WH001,990J0M17029,0,0,Not Needed,Normal
SOQ00000364,2025-09-17,DLR030,WH001,1120058368,0,0,Not Needed,Normal
SOQ00000365,2025-08-03,DLR030,WH001,38265204,20,21,Fulfilled,Normal
SOQ00000366,2025-01-20,DLR008,WH001,990J0M11103,200,197,Fulfilled,Normal
SOQ00000367,2025-08-17,DLR027,WH005,17631288,20,23,Fulfilled,Normal
SOQ00000368,2025-10-10,DLR011,WH002,17616276,0,0,Not Needed,Normal
SOQ00000369,2025-08-20,DLR006,WH001,990J0M89484,0,0,Not Needed,Normal
SOQ00000370,2025-09-02,DLR005,WH001,990J0M66330,0,0,Not Needed,Normal
SOQ00000371,2025-03-11,DLR016,WH003,990J0M56RS0-010,0,0,Not Needed,Normal
SOQ00000372,2025-10-19,DLR030,WH001,99000M48935,0,0,Not Needed,Normal
SOQ00000373,2025-12-20,DLR030,WH001,4869195,80,78,Fulfilled,Normal
SOQ00000374,2025-03-07,DLR025,WH004,99000M92782,0,0,Not Needed,Normal
SOQ00000375,2025-01-17,DLR027,WH005,990J0M54278,0,0,Not Needed,Normal
SOQ00000376,2025-02-24,DLR002,WH001,3831770,0,0,Not Needed,Normal
SOQ00000377,2025-04-17,DLR005,WH001,99000M62302,0,0,Not Needed,Normal
SOQ00000378,2025-09-16,DLR012,WH002,990J0M159676,40,37,Fulfilled,Normal
SOQ00000379,2025-01-02,DLR022,WH004,990J0M66852,0,0,Not Needed,Normal
SOQ00000380,2025-05-17,DLR007,WH001,34281635,0,0,Not Needed,Normal
SOQ00000381,2025-08-19,DLR021,WH004,990J0M60110,200,197,Fulfilled,Normal
SOQ00000382,2025-01-14,DLR010,WH002,990J0M807280,40,42,Pending,Normal
SOQ00000383,2025-03-05,DLR002,WH001,99000M37514,200,201,Fulfilled,Normal
SOQ00000384,2025-11-24,DLR015,WH003,990J0M43130,40,44,Fulfilled,Normal
SOQ00000385,2025-04-30,DLR025,WH004,99000M21362,0,0,Not Needed,Normal
SOQ00000386,2025-11-20,DLR001,WH001,990J0M26800,0,0,Not Needed,Normal
SOQ00000387,2025-03-23,DLR017,WH003,990J0M71190,200,202,Fulfilled,Normal
SOQ00000388,2025-02-04,DLR015,WH003,990J0M17029,0,0,Not Needed,Normal
SOQ00000389,2025-08-13,DLR004,WH001,4861232,0,0,Not Needed,Normal
SOQ00000390,2025-07-10,DLR015,WH003,990J0M11103,0,0,Not Needed,Normal
SOQ00000391,2025-11-04,DLR005,WH001,990J0M71190,0,0,Not Needed,Normal
SOQ00000392,2025-06-08,DLR022,WH004,5M013712,0,0,Not Needed,Normal
SOQ00000393,2025-12-01,DLR027,WH005,990J0M84674,200,197,Fulfilled,Normal
SOQ00000394,2025-10-25,DLR012,WH002,0929795,80,85,Fulfilled,Normal
SOQ00000395,2025-08-17,DLR027,WH005,34211560,0,0,Not Needed,Normal
SOQ00000396,2025-03-23,DLR019,WH003,990J0M33837,200,201,Fulfilled,Normal
SOQ00000397,2025-03-22,DLR013,WH002,990J0M47290,0,0,Not Needed,Normal
SOQ00000398,2025-01-20,DLR011,WH002,99000M38054,0,0,Not Needed,Normal
SOQ00000399,2025-02-17,DLR006,WH001,99000M59111,0,0,Not Needed,Normal
SOQ00000400,2025-09-24,DLR024,WH004,990J0M35280,0,0,Not Needed,Normal
SOQ00000401,2025-06-22,DLR029,WH005,4869915,80,80,Fulfilled,Medium
SOQ00000402,2025-03-21,DLR022,WH004,990J0M07815,0,0,Not Needed,Normal
SOQ00000403,2025-12-04,DLR013,WH002,990J0M43130,40,38,Fulfilled,Normal
SOQ00000404,2025-11-22,DLR022,WH004,990J0M503119,40,37,Fulfilled,Normal
SOQ00000405,2025-04-10,DLR019,WH003,137529725,40,40,Fulfilled,Normal
SOQ00000406,2025-10-03,DLR026,WH004,1120019110,0,0,Not Needed,Normal
SOQ00000407,2025-07-27,DLR027,WH005,0927493,0,0,Not Needed,Normal
SOQ00000408,2025-07-21,DLR014,WH003,3E024484,0,0,Not Needed,High
SOQ00000409,2025-05-25,DLR015,WH003,99000M91802,0,0,Not Needed,Normal
SOQ00000410,2025-04-30,DLR014,WH003,3E027087,0,0,Not Needed,Normal
SOQ00000411,2025-02-08,DLR026,WH004,99000M80652,0,0,Not Needed,Normal
SOQ00000412,2025-08-27,DLR016,WH003,99000M97866,0,0,Not Needed,Normal
SOQ00000413,2025-04-19,DLR025,WH004,99000M37514,200,200,Fulfilled,Normal
SOQ00000414,2025-06-27,DLR013,WH002,0921876,0,0,Not Needed,Normal
SOQ00000415,2025-02-18,DLR025,WH004,0928783,0,0,Not Needed,Normal
SOQ00000416,2025-10-29,DLR024,WH004,990J0M03061,0,0,Not Needed,Normal
SOQ00000417,2025-09-28,DLR004,WH001,99000M99845,0,0,Not Needed,Normal
SOQ00000418,2025-09-20,DLR030,WH001,99000M70350,0,0,Not Needed,Normal
SOQ00000419,2025-04-16,DLR025,WH004,99144832,40,39,Fulfilled,Normal
SOQ00000420,2025-07-04,DLR008,WH001,99000M96286,200,199,Fulfilled,Normal
SOQ00000421,2025-07-02,DLR026,WH004,99000M09278,0,0,Not Needed,Normal
SOQ00000422,2025-04-16,DLR020,WH003,17688797,0,0,Not Needed,Normal
SOQ00000423,2025-10-23,DLR023,WH004,5M096365,5,7,Fulfilled,Normal
SOQ00000424,2025-01-28,DLR021,WH004,990J0M35280,0,0,Not Needed,Normal
SOQ00000425,2025-05-24,DLR002,WH001,99000M02879,0,0,Not Needed,Normal
SOQ00000426,2025-10-23,DLR022,WH004,6A075429,0,0,Not Needed,Normal
SOQ00000427,2025-09-27,DLR020,WH003,990J0M61277,0,0,Not Needed,Normal
SOQ00000428,2025-03-23,DLR017,WH003,99000M51417,200,204,Fulfilled,Normal
SOQ00000429,2025-10-18,DLR001,WH001,38236385,0,0,Not Needed,Normal
SOQ00000430,2025-06-01,DLR026,WH004,990J0M713217,40,38,Pending,Normal
SOQ00000431,2025-02-27,DLR008,WH001,99000M33169,0,0,Not Needed,Medium
SOQ00000432,2025-11-01,DLR011,WH002,0922906,0,0,Not Needed,Normal
SOQ00000433,2025-10-20,DLR016,WH003,99000M32721,0,0,Not Needed,Normal
SOQ00000434,2025-06-03,DLR010,WH002,3832908,80,85,Fulfilled,Normal
SOQ00000435,2025-09-01,DLR025,WH004,95175641,20,18,Fulfilled,Normal
SOQ00000436,2025-04-01,DLR028,WH005,990J0M87102,0,0,Not Needed,Normal
SOQ00000437,2025-10-06,DLR011,WH002,38241890,20,18,Fulfilled,Normal
SOQ00000438,2025-10-31,DLR004,WH001,990J0M61277,0,0,Not Needed,Normal
SOQ00000439,2025-04-01,DLR016,WH003,16511007,40,40,Fulfilled,Normal
SOQ00000440,2025-11-10,DLR027,WH005,99000M18721,0,0,Not Needed,Normal
SOQ00000441,2025-06-26,DLR024,WH004,17693310,20,25,Fulfilled,Normal
SOQ00000442,2025-10-27,DLR009,WH002,990J0M65520,0,0,Not Needed,Normal
SOQ00000443,2025-02-24,DLR007,WH001,99145772,0,0,Not Needed,Normal
SOQ00000444,2025-08-06,DLR002,WH001,990J0M46853,0,0,Not Needed,Normal
SOQ00000445,2025-10-17,DLR004,WH001,99000M93858,0,0,Not Needed,Normal
SOQ00000446,2025-08-11,DLR026,WH004,4864490,0,0,Not Needed,Normal
SOQ00000447,2025-08-18,DLR026,WH004,16544008,40,42,Fulfilled,Normal
SOQ00000448,2025-05-25,DLR004,WH001,3864368,0,0,Not Needed,Normal
SOQ00000449,2025-03-12,DLR022,WH004,99000M71920,200,202,Fulfilled,Normal
SOQ00000450,2025-12-31,DLR029,WH005,42154859,20,17,Fulfilled,Normal
SOQ00000451,2025-05-26,DLR011,WH002,99000M48146,0,0,Not Needed,Normal
SOQ00000452,2025-08-08,DLR008,WH001,99000M62302,0,0,Not Needed,Normal
SOQ00000453,2025-03-30,DLR016,WH003,5M060138,0,0,Not Needed,Normal
SOQ00000454,2025-04-26,DLR012,WH002,3E018927,0,0,Not Needed,Normal
SOQ00000455,2025-01-30,DLR016,WH003,6A078008,5,9,Fulfilled,Normal
SOQ00000456,2025-11-06,DLR020,WH003,1120067993,0,0,Not Needed,Normal
SOQ00000457,2025-07-26,DLR019,WH003,990J0M95991,0,0,Not Needed,Normal
SOQ00000458,2025-04-11,DLR019,WH003,137244353,0,0,Not Needed,Normal
SOQ00000459,2025-12-07,DLR019,WH003,99000M80652,0,0,Not Needed,Normal
SOQ00000460,2025-03-20,DLR030,WH001,990J0M32616,0,0,Not Needed,Normal
SOQ00000461,2025-12-19,DLR005,WH001,99000M80633,0,0,Not Needed,Normal
SOQ00000462,2025-11-17,DLR017,WH003,990J0M45455,0,0,Not Needed,Normal
SOQ00000463,2025-12-04,DLR001,WH001,38238602,0,0,Not Needed,Normal
SOQ00000464,2025-03-27,DLR020,WH003,137244353,0,0,Not Needed,Normal
SOQ00000465,2025-07-26,DLR025,WH004,0926468,0,0,Not Needed,Normal
SOQ00000466,2025-04-05,DLR018,WH003,99000M82084,200,204,Pending,Normal
SOQ00000467,2025-12-12,DLR030,WH001,3838943,0,0,Not Needed,Normal
SOQ00000468,2025-08-05,DLR012,WH002,990J0M69182,0,0,Not Needed,Normal
SOQ00000469,2025-09-27,DLR020,WH003,17636289,20,23,Fulfilled,Normal
SOQ00000470,2025-01-07,DLR002,WH001,990J0M23429,0,0,Not Needed,Normal
SOQ00000471,2025-03-30,DLR017,WH003,99000M55690,200,203,Fulfilled,Normal
SOQ00000472,2025-04-29,DLR003,WH001,99000M64515,200,198,Fulfilled,Normal
SOQ00000473,2025-08-22,DLR028,WH005,3865164,80,82,Fulfilled,Normal
SOQ00000474,2025-06-06,DLR011,WH002,1120088916,5,7,Fulfilled,Normal
SOQ00000475,2025-06-09,DLR016,WH003,99000M89349,200,199,Fulfilled,Normal
SOQ00000476,2025-04-15,DLR030,WH001,34240707,20,19,Pending,Normal
SOQ00000477,2025-06-11,DLR030,WH001,99000M89349,0,0,Not Needed,Normal
SOQ00000478,2025-09-17,DLR013,WH002,991999005,0,0,Not Needed,Normal
SOQ00000479,2025-07-27,DLR005,WH001,34211560,0,0,Not Needed,Normal
SOQ00000480,2025-05-24,DLR018,WH003,99000M66213,200,203,Pending,Normal
SOQ00000481,2025-03-31,DLR013,WH002,17616276,20,23,Fulfilled,Normal
SOQ00000482,2025-01-18,DLR027,WH005,990J0M72092,0,0,Not Needed,Normal
SOQ00000483,2025-04-18,DLR030,WH001,13785932,0,0,Not Needed,Normal
SOQ00000484,2025-12-01,DLR013,WH002,34279350,20,18,Fulfilled,Normal
SOQ00000485,2025-11-29,DLR017,WH003,99000M93858,0,0,Not Needed,Normal
SOQ00000486,2025-09-26,DLR017,WH003,990J0M07815,0,0,Not Needed,Normal
SOQ00000487,2025-12-09,DLR001,WH001,5M052668,5,5,Fulfilled,Normal
SOQ00000488,2025-05-23,DLR011,WH002,4868901,80,79,Fulfilled,Normal
SOQ00000489,2025-01-25,DLR014,WH003,990J0M57809,0,0,Not Needed,Normal
SOQ00000490,2025-03-07,DLR024,WH004,99194458,0,0,Not Needed,Normal
SOQ00000491,2025-12-13,DLR018,WH003,95184318,20,25,Fulfilled,Normal
SOQ00000492,2025-09-27,DLR022,WH004,990J0M89940,0,0,Not Needed,Normal
SOQ00000493,2025-12-02,DLR008,WH001,990J0M80229,0,0,Not Needed,Medium
SOQ00000494,2025-11-27,DLR008,WH001,99137082,40,37,Fulfilled,Normal
SOQ00000495,2025-02-20,DLR001,WH001,3831770,80,81,Fulfilled,Medium
SOQ00000496,2025-11-02,DLR023,WH004,38259786,20,18,Fulfilled,Normal
SOQ00000497,2025-08-13,DLR024,WH004,99000M29865,0,0,Not Needed,Normal
SOQ00000498,2025-01-05,DLR021,WH004,990J0M65520,200,202,Fulfilled,Medium
SOQ00000499,2025-05-12,DLR007,WH001,990J0M811998,0,0,Not Needed,Normal
SOQ00000500,2025-04-17,DLR022,WH004,99000M93858,200,203,Fulfilled,Medium
SOQ00000501,2025-12-23,DLR016,WH003,165605815,0,0,Not Needed,Normal
SOQ00000502,2025-10-05,DLR016,WH003,99000M27360,0,0,Not Needed,Normal
SOQ00000503,2025-01-20,DLR002,WH001,6A033196,0,0,Not Needed,Normal
SOQ00000504,2025-01-18,DLR017,WH003,99000M67979,0,0,Not Needed,Normal
SOQ00000505,2025-01-25,DLR001,WH001,3836742,80,80,Fulfilled,Normal
SOQ00000506,2025-09-29,DLR017,WH003,990J0M17029,0,0,Not Needed,Normal
SOQ00000507,2025-01-03,DLR012,WH002,0924735,0,0,Not Needed,Normal
SOQ00000508,2025-08-01,DLR010,WH002,990J0M39430,0,0,Not Needed,Normal
SOQ00000509,2025-02-20,DLR015,WH003,137808754,0,0,Not Needed,Medium
SOQ00000510,2025-08-13,DLR018,WH003,3865530,80,81,Fulfilled,Normal
SOQ00000511,2025-11-15,DLR011,WH002,99172483,0,0,Not Needed,Normal
SOQ00000512,2025-10-15,DLR020,WH003,16510M68K20,0,0,Not Needed,Normal
SOQ00000513,2025-10-02,DLR023,WH004,38276435,20,24,Fulfilled,Normal
SOQ00000514,2025-03-27,DLR002,WH001,1120058368,5,3,Fulfilled,Normal
SOQ00000515,2025-03-09,DLR029,WH005,3836560,0,0,Not Needed,Normal
SOQ00000516,2025-10-05,DLR012,WH002,42195530,20,22,Fulfilled,Normal
SOQ00000517,2025-10-09,DLR013,WH002,34240015,20,19,Fulfilled,Normal
SOQ00000518,2025-01-28,DLR025,WH004,4869915,0,0,Not Needed,Normal
SOQ00000519,2025-01-17,DLR006,WH001,38236385,20,23,Fulfilled,Normal
SOQ00000520,2025-04-03,DLR023,WH004,34211560,20,21,Fulfilled,Normal
SOQ00000521,2025-08-14,DLR001,WH001,990J0M66330,0,0,Not Needed,Normal
SOQ00000522,2025-12-18,DLR030,WH001,34257908,0,0,Not Needed,Normal
SOQ00000523,2025-06-22,DLR012,WH002,99000M30364,200,201,Pending,Medium
SOQ00000524,2025-11-21,DLR018,WH003,13729623,0,0,Not Needed,Normal
SOQ00000525,2025-05-23,DLR015,WH003,990J0M76223,0,0,Not Needed,Normal
SOQ00000526,2025-04-01,DLR005,WH001,6A041890,0,0,Not Needed,Normal
SOQ00000527,2025-08-27,DLR004,WH001,16559138,0,0,Not Needed,Normal
SOQ00000528,2025-02-27,DLR030,WH001,137678316,40,44,Fulfilled,Normal
SOQ00000529,2025-12-04,DLR029,WH005,3836109,80,77,Fulfilled,Normal
SOQ00000530,2025-01-30,DLR016,WH003,99000M63345,200,204,Fulfilled,Normal
SOQ00000531,2025-11-27,DLR017,WH003,990J0M52880,40,43,Pending,Normal
SOQ00000532,2025-11-15,DLR011,WH002,16559138,0,0,Not Needed,Normal
SOQ00000533,2025-09-25,DLR025,WH004,5M014470,0,0,Not Needed,Normal
SOQ00000534,2025-06-29,DLR014,WH003,990J0M00864,0,0,Not Needed,Normal
SOQ00000535,2025-07-23,DLR017,WH003,99000M27360,0,0,Not Needed,Medium
SOQ00000536,2025-05-07,DLR003,WH001,990J0M66330,0,0,Not Needed,Normal
SOQ00000537,2025-03-19,DLR019,WH003,990J0M46853,0,0,Not Needed,Normal
SOQ00000538,2025-07-02,DLR018,WH003,0929017,80,80,Fulfilled,Normal
SOQ00000539,2025-10-24,DLR019,WH003,13771268,0,0,Not Needed,Normal
SOQ00000540,2025-07-20,DLR005,WH001,990J0M93620,200,204,Fulfilled,Normal
SOQ00000541,2025-11-10,DLR025,WH004,3836779,80,81,Pending,Normal
SOQ00000542,2025-06-29,DLR004,WH001,990J0M86212,0,0,Not Needed,Normal
SOQ00000543,2025-06-06,DLR030,WH001,4868901,0,0,Not Needed,Normal
SOQ00000544,2025-03-08,DLR013,WH002,990J0M70602,200,203,Fulfilled,Normal
SOQ00000545,2025-10-28,DLR008,WH001,99000M48935,0,0,Not Needed,Normal
SOQ00000546,2025-08-01,DLR024,WH004,990J0M962061,40,38,Fulfilled,Normal
SOQ00000547,2025-08-25,DLR011,WH002,165261633,0,0,Not Needed,Normal
SOQ00000548,2025-07-22,DLR021,WH004,99160192,40,40,Fulfilled,Normal
SOQ00000549,2025-03-25,DLR024,WH004,990J0M10637,0,0,Not Needed,Normal
SOQ00000550,2025-10-17,DLR019,WH003,990J0M57809,0,0,Not Needed,Normal
SOQ00000551,2025-10-24,DLR023,WH004,38270315,0,0,Not Needed,Normal
SOQ00000552,2025-08-29,DLR013,WH002,17623760,0,0,Not Needed,Normal
SOQ00000553,2025-03-07,DLR016,WH003,990J0M20368,0,0,Not Needed,Normal
SOQ00000554,2025-11-15,DLR007,WH001,165605815,40,39,Pending,Normal
SOQ00000555,2025-07-02,DLR009,WH002,1120058320,0,0,Not Needed,Normal
SOQ00000556,2025-03-09,DLR027,WH005,990J0M76223,200,203,Fulfilled,Medium
SOQ00000557,2025-11-15,DLR009,WH002,99000M03758,200,204,Pending,Normal
SOQ00000558,2025-02-11,DLR029,WH005,990J0M73754,200,202,Fulfilled,Normal
SOQ00000559,2025-12-19,DLR024,WH004,42115109,20,19,Fulfilled,Normal
SOQ00000560,2025-03-22,DLR006,WH001,137582615,0,0,Not Needed,Normal
SOQ00000561,2025-08-11,DLR019,WH003,6A076024,5,2,Fulfilled,Normal
SOQ00000562,2025-06-10,DLR026,WH004,990J0M71120,40,38,Fulfilled,Normal
SOQ00000563,2025-11-24,DLR012,WH002,990J0M59050,0,0,Not Needed,Normal
SOQ00000564,2025-07-10,DLR008,WH001,99000M93724,200,198,Fulfilled,Normal
SOQ00000565,2025-02-19,DLR027,WH005,99000M71920,200,202,Fulfilled,Normal
SOQ00000566,2025-08-08,DLR023,WH004,990J0M52880,40,45,Fulfilled,Normal
SOQ00000567,2025-11-19,DLR016,WH003,3E042556,0,0,Not Needed,Normal
SOQ00000568,2025-08-16,DLR028,WH005,5M096365,5,6,Fulfilled,Normal
SOQ00000569,2025-06-22,DLR024,WH004,990J0M08712,0,0,Not Needed,Normal
SOQ00000570,2025-06-26,DLR006,WH001,3E085388,0,0,Not Needed,Normal
SOQ00000571,2025-03-10,DLR022,WH004,990J0M47212,200,197,Fulfilled,Normal
SOQ00000572,2025-11-28,DLR014,WH003,0929017,80,80,Fulfilled,Medium
SOQ00000573,2025-09-27,DLR016,WH003,13785932,0,0,Not Needed,Normal
SOQ00000574,2025-01-29,DLR025,WH004,99000M02879,200,200,Fulfilled,Normal
SOQ00000575,2025-12-20,DLR030,WH001,34291537,0,0,Not Needed,Normal
SOQ00000576,2025-02-18,DLR016,WH003,99000M54250,200,205,Fulfilled,Normal
SOQ00000577,2025-01-05,DLR005,WH001,99000M99252,0,0,Not Needed,Normal
SOQ00000578,2025-12-03,DLR005,WH001,99000M95445,0,0,Not Needed,Normal
SOQ00000579,2025-03-23,DLR016,WH003,990J0M68507,200,205,Fulfilled,Normal
SOQ00000580,2025-07-22,DLR006,WH001,3E091889,0,0,Not Needed,Normal
SOQ00000581,2025-10-21,DLR003,WH001,42158364,20,17,Fulfilled,Normal
SOQ00000582,2025-02-02,DLR020,WH003,5M096365,6,5,Fulfilled,Normal
SOQ00000583,2025-09-24,DLR019,WH003,4861638,0,0,Not Needed,Normal
SOQ00000584,2025-04-17,DLR022,WH004,137676775,0,0,Not Needed,Medium
SOQ00000585,2025-01-28,DLR014,WH003,3833593,0,0,Not Needed,Normal
SOQ00000586,2025-06-11,DLR026,WH004,990J0M23059,0,0,Not Needed,Normal
SOQ00000587,2025-05-27,DLR019,WH003,4864900,0,0,Not Needed,Normal
SOQ00000588,2025-06-17,DLR026,WH004,38255241,0,0,Not Needed,Normal
SOQ00000589,2025-12-10,DLR028,WH005,3865530,0,0,Not Needed,Normal
SOQ00000590,2025-07-27,DLR013,WH002,99172483,0,0,Not Needed,Normal
SOQ00000591,2025-04-17,DLR027,WH005,99000M30364,0,0,Not Needed,Normal
SOQ00000592,2025-01-13,DLR017,WH003,165166358,40,44,Fulfilled,Normal
SOQ00000593,2025-07-09,DLR003,WH001,99000M93026,0,0,Not Needed,Normal
SOQ00000594,2025-03-01,DLR017,WH003,990J0M99613,40,37,Fulfilled,Normal
SOQ00000595,2025-01-20,DLR021,WH004,99000M54350,0,0,Not Needed,Normal
SOQ00000596,2025-11-30,DLR027,WH005,4867028,80,79,Fulfilled,Normal
SOQ00000597,2025-03-31,DLR001,WH001,5M014470,0,0,Not Needed,Normal
SOQ00000598,2025-07-09,DLR001,WH001,99000M66213,0,0,Not Needed,Normal
SOQ00000599,2025-08-09,DLR018,WH003,990J0M93620,0,0,Not Needed,Normal
SOQ00000600,2025-02-11,DLR008,WH001,34291537,0,0,Not Needed,Normal
SOQ00000601,2025-09-27,DLR013,WH002,4867986,0,0,Not Needed,Normal
SOQ00000602,2025-02-01,DLR018,WH003,990J0M46224,0,0,Not Needed,Normal
SOQ00000603,2025-04-27,DLR005,WH001,3832331,0,0,Not Needed,Normal
SOQ00000604,2025-05-02,DLR023,WH004,137429670,0,0,Not Needed,Normal
SOQ00000605,2025-08-09,DLR014,WH003,38210281,0,0,Not Needed,Normal
SOQ00000606,2025-09-17,DLR009,WH002,3864368,0,0,Not Needed,Normal
SOQ00000607,2025-01-15,DLR026,WH004,3832252,0,0,Not Needed,Normal
SOQ00000608,2025-10-29,DLR017,WH003,3836109,0,0,Not Needed,Normal
SOQ00000609,2025-10-20,DLR019,WH003,1120079967,0,0,Not Needed,Normal
SOQ00000610,2025-12-25,DLR016,WH003,137578446,40,37,Fulfilled,Normal
SOQ00000611,2025-01-06,DLR011,WH002,99000M50527,200,197,Fulfilled,Normal
SOQ00000612,2025-09-11,DLR001,WH001,3862605,0,0,Not Needed,Normal
SOQ00000613,2025-05-28,DLR007,WH001,38210281,0,0,Not Needed,Normal
SOQ00000614,2025-01-16,DLR018,WH003,99186918,40,38,Fulfilled,Normal
SOQ00000615,2025-06-14,DLR018,WH003,4867881,0,0,Not Needed,Normal
SOQ00000616,2025-03-18,DLR015,WH003,99000M95445,0,0,Not Needed,Normal
SOQ00000617,2025-03-01,DLR010,WH002,99000M63345,200,197,Fulfilled,Normal
SOQ00000618,2025-05-24,DLR025,WH004,990J0M46224,0,0,Not Needed,Normal
SOQ00000619,2025-08-31,DLR016,WH003,990J0M17169,200,204,Fulfilled,Normal
SOQ00000620,2025-02-15,DLR005,WH001,990J0M60576,0,0,Not Needed,Normal
SOQ00000621,2025-07-19,DLR003,WH001,99000M23724,0,0,Not Needed,Normal
SOQ00000622,2025-06-27,DLR001,WH001,990J0M46853,0,0,Not Needed,Normal
SOQ00000623,2025-01-21,DLR020,WH003,99000M89122,0,0,Not Needed,Normal
SOQ00000624,2025-06-05,DLR014,WH003,990J0M26115,200,197,Fulfilled,Normal
SOQ00000625,2025-04-24,DLR008,WH001,3839434,0,0,Not Needed,Normal
SOQ00000626,2025-02-19,DLR003,WH001,991808362,40,43,Pending,Normal
SOQ00000627,2025-02-12,DLR005,WH001,99000M44074,0,0,Not Needed,Normal
SOQ00000628,2025-05-20,DLR009,WH002,990J0M56189,200,205,Fulfilled,Normal
SOQ00000629,2025-05-15,DLR027,WH005,13771268,0,0,Not Needed,Normal
SOQ00000630,2025-12-12,DLR015,WH003,990J0M47290,0,0,Not Needed,Normal
SOQ00000631,2025-02-03,DLR004,WH001,137808754,40,39,Fulfilled,Normal
SOQ00000632,2025-11-16,DLR005,WH001,990J0M07553,0,0,Not Needed,Medium
SOQ00000633,2025-07-14,DLR029,WH005,0927600,0,0,Not Needed,Normal
SOQ00000634,2025-05-28,DLR026,WH004,99000M27360,200,205,Fulfilled,Normal
SOQ00000635,2025-12-27,DLR017,WH003,3E018906,6,6,Fulfilled,Normal
SOQ00000636,2025-02-19,DLR029,WH005,99000M83470,0,0,Not Needed,Normal
SOQ00000637,2025-11-22,DLR016,WH003,34261047,0,0,Not Needed,Normal
